CARD,DISC,HACK,INSD,PHYS,PORT,STAT,Index,Type
0.050743174,0.016069857,0.057285,0.79810005,0.02159291,5.98E-05,0.0561492,660,INSD
0.015763719,0.021463744,0.035645075,0.8580161,0.026363047,5.16E-05,0.04269664,662,INSD
8.67E-05,0.5502381,0.000136435,0.047385223,0.39859495,0.00124188,0.002316801,663,DISC
0.000624201,0.004565194,0.031520814,0.96050084,0.002256955,1.31E-07,0.000531955,668,INSD
7.62E-06,0.26433268,0.00112529,0.7282061,0.006199129,7.10E-07,0.000128427,669,INSD
0.026404308,0.028531045,0.032837354,0.7701759,0.042854838,0.000172765,0.09902379,672,INSD
0.017456431,0.016106842,0.04180258,0.8736102,0.020489367,3.12E-05,0.030503377,676,INSD
0.001299697,0.016766425,0.020145198,0.9507319,0.007333051,2.52E-06,0.00372124,677,INSD
0.003497332,0.017607253,0.02657761,0.92907673,0.01181291,7.85E-06,0.011420311,678,INSD
0.000966836,0.009602387,0.0229053,0.9606147,0.004115821,7.58E-07,0.001794247,680,INSD
7.89E-06,4.34E-08,0.99998295,8.54E-06,1.49E-07,1.05E-13,2.99E-07,682,HACK
0.00534267,0.024787644,0.025870463,0.9060249,0.018724293,2.29E-05,0.019227095,686,INSD
0.004428004,0.007723759,0.043465894,0.93055767,0.008094526,1.97E-06,0.005728149,687,INSD
0.005030091,0.018892143,0.027685024,0.9202507,0.0136476,1.28E-05,0.014481539,695,INSD
0.008902963,0.014384169,0.038420495,0.9028869,0.015986854,1.28E-05,0.01940578,697,INSD
0.010055484,0.023263728,0.030024575,0.8824244,0.022978762,3.92E-05,0.031213842,699,INSD
0.010322396,0.019173324,0.034676276,0.8854388,0.025804074,2.95E-05,0.024555601,700,INSD
0.00267224,0.021119999,0.02208137,0.9314465,0.013434995,9.57E-06,0.009235304,701,INSD
0.002275215,0.30768314,0.001583954,0.17393598,0.46575174,0.003401863,0.04536802,702,PHYS
0.002117754,0.006434589,0.04008792,0.9441394,0.005474441,6.23E-07,0.001745228,704,INSD
0.000491734,0.003429436,0.094530195,0.8994253,0.001817268,5.45E-08,0.000306041,707,INSD
0.035597075,0.024070408,0.036745515,0.7819945,0.03364728,0.000153401,0.08779178,711,INSD
0.001768295,0.001542888,0.6028109,0.39189592,0.001519353,2.80E-08,0.00046259,713,HACK
0.000608509,0.08887763,0.007832372,0.87743384,0.019352395,1.47E-05,0.005880562,714,INSD
0.000763766,0.36806938,0.001423925,0.23003413,0.38909125,0.001086667,0.00953082,719,PHYS
0.00122581,4.94E-06,0.99803656,0.000671685,1.81E-05,2.16E-10,4.28E-05,722,HACK
0.00033306,0.009505026,0.01641284,0.97061306,0.00258159,2.36E-07,0.00055418,723,INSD
0.000368866,0.011068554,0.015971728,0.9690314,0.002802849,3.34E-07,0.000756395,726,INSD
0.003621195,0.007216436,0.045972038,0.932632,0.006853986,1.19E-06,0.003703136,728,INSD
0.000186398,0.005601394,0.05109043,0.94079614,0.002136508,7.74E-08,0.000188976,737,INSD
0.004479365,0.016885556,0.029830655,0.92213565,0.014289829,9.53E-06,0.012369453,738,INSD
0.005638348,0.023314329,0.026335157,0.9071703,0.018195804,2.25E-05,0.019323539,739,INSD
0.000890354,0.022933567,0.0156508,0.9491799,0.008344168,2.92E-06,0.002998282,740,INSD
0.009308935,0.003228678,0.3416396,0.63860965,0.00459839,1.97E-07,0.002614596,744,INSD
0.000858972,9.44E-06,0.9972926,0.001766184,2.92E-05,2.20E-10,4.36E-05,747,HACK
0.004390991,0.013217312,0.03353233,0.9259028,0.01616956,6.80E-06,0.006780228,752,INSD
0.003565251,0.010397448,0.035319675,0.93462294,0.011389012,3.35E-06,0.004702269,756,INSD
0.004951274,0.017944455,0.029289683,0.9191526,0.014956059,1.18E-05,0.013694035,758,INSD
0.9070856,0.001213092,0.040104657,0.035614677,0.001822929,3.01E-05,0.014128934,759,CARD
0.005159838,0.000695876,0.8552612,0.1368752,0.001263251,2.77E-08,0.000744672,762,HACK
0.006190447,0.013828279,0.036479775,0.91477704,0.01600645,9.02E-06,0.01270889,763,INSD
5.28E-08,0.98505044,1.10E-06,0.004919692,0.009983276,2.24E-05,2.31E-05,764,DISC
0.001579579,0.010844489,0.025516689,0.9527373,0.006422556,1.58E-06,0.002897791,765,INSD
0.000230009,0.005423217,0.022186428,0.9702215,0.001707835,7.30E-08,0.000230835,766,INSD
0.00135329,0.02341315,0.018138453,0.9427602,0.009181176,4.09E-06,0.005149495,768,INSD
0.0006537,0.03186386,0.013079691,0.9431799,0.008366903,2.77E-06,0.002853204,769,INSD
0.003378887,0.005261182,0.06330231,0.92125934,0.004619144,3.95E-07,0.002178687,773,INSD
0.017334122,0.023463454,0.032962706,0.8532542,0.024010908,6.50E-05,0.04890955,776,INSD
0.002733488,0.00357503,0.12880047,0.8604363,0.003268699,1.31E-07,0.001185899,783,INSD
0.002948426,0.030761277,0.019321676,0.91401607,0.019726114,1.96E-05,0.013206912,784,INSD
0.96478283,0.000605646,0.018144486,0.012005238,0.000522357,2.61E-05,0.003913411,785,CARD
0.00092138,0.015759824,0.017784627,0.95671016,0.006331206,1.78E-06,0.002490961,789,INSD
0.009903757,0.011317783,0.043109715,0.907317,0.012256134,8.45E-06,0.016087232,791,INSD
0.002454109,0.024414254,0.020736255,0.9290177,0.013946646,9.83E-06,0.009421175,792,INSD
0.030421374,0.016981367,0.045488168,0.8343209,0.02521863,6.11E-05,0.047508396,796,INSD
0.002330795,0.03548379,0.017485643,0.9145461,0.018390553,1.64E-05,0.011746728,798,INSD
0.004847155,0.036068864,0.02140592,0.8851245,0.026747009,3.76E-05,0.02576892,800,INSD
0.002325993,0.018300619,0.023259941,0.93854904,0.009617302,5.50E-06,0.007941564,803,INSD
0.000335421,0.005290781,0.022552138,0.96954757,0.001958721,1.05E-07,0.000315341,804,INSD
0.000323557,0.056241978,0.008240399,0.9183931,0.015580732,3.68E-06,0.001216568,805,INSD
0.000145996,0.5641981,0.000878558,0.2803815,0.15101205,0.000225397,0.003158364,809,DISC
0.10177767,0.01774185,0.058735147,0.68757534,0.030809315,0.0001582,0.10320247,810,INSD
0.004591182,0.034363713,0.020839494,0.8902064,0.027837833,3.96E-05,0.022121832,811,INSD
0.014308065,0.018014412,0.03704647,0.87925094,0.019705037,3.15E-05,0.03164357,812,INSD
9.97E-05,0.49081215,0.001361875,0.38378707,0.12297843,4.79E-05,0.000912876,815,DISC
0.000148462,2.64E-05,0.9902553,0.009522674,3.03E-05,1.15E-10,1.68E-05,818,HACK
0.034319017,0.010104294,0.08532768,0.8351301,0.014064242,9.93E-06,0.021044686,819,INSD
0.001701428,0.012951707,0.02405946,0.9500727,0.007467236,2.38E-06,0.003745053,821,INSD
0.008094791,0.015777368,0.034988515,0.9111763,0.013969484,1.39E-05,0.01597956,828,INSD
0.9728688,0.00056519,0.01384201,0.009371347,0.000408053,3.28E-05,0.002911945,829,CARD
0.002304224,0.007339575,0.03577194,0.94602436,0.005755273,1.01E-06,0.002803557,830,INSD
0.005366119,0.020502165,0.027769603,0.91157675,0.016243964,1.61E-05,0.01852532,833,INSD
0.03902835,0.016656037,0.04781524,0.81280774,0.028715024,7.85E-05,0.054899145,834,INSD
0.001089699,3.76E-06,0.99830365,0.000552676,1.52E-05,1.46E-10,3.51E-05,836,HACK
0.001097745,0.029793672,0.015015696,0.9389484,0.009827049,5.06E-06,0.005312397,841,INSD
0.001587893,0.004633466,0.049659647,0.93962497,0.003434256,2.29E-07,0.001059539,842,INSD
0.002058213,0.012547726,0.026447864,0.9465046,0.008385509,2.72E-06,0.004053392,845,INSD
0.001185422,0.009493419,0.02462092,0.9576956,0.005085911,9.45E-07,0.001917752,847,INSD
0.54729605,0.008682407,0.0629137,0.24391866,0.018434022,0.000269083,0.11848613,848,CARD
0.000934126,0.0203177,0.0166618,0.95203406,0.006610023,2.30E-06,0.003440008,849,INSD
0.001532167,0.23094985,0.000621929,0.066666126,0.66962594,0.00617416,0.024429768,850,PHYS
0.004275399,0.04477557,0.018761788,0.875423,0.032313574,5.07E-05,0.024399936,853,INSD
0.001235218,0.00565218,0.03183698,0.9562359,0.003940573,3.71E-07,0.001098748,855,INSD
0.001689996,0.008950903,0.028618397,0.9525988,0.005318584,1.09E-06,0.002822283,858,INSD
0.001316371,0.000335445,0.90869796,0.089034274,0.000406871,4.91E-09,0.000209077,866,HACK
0.023863977,0.041402694,0.025013387,0.70199794,0.08594407,0.00046288,0.12131507,867,INSD
0.001596505,0.019532206,0.020483773,0.9445681,0.007977094,3.60E-06,0.005838777,869,INSD
0.006763012,0.025771393,0.026706545,0.8878231,0.027460944,3.60E-05,0.025438977,870,INSD
0.010423175,0.03269444,0.025929844,0.8601503,0.030079683,7.42E-05,0.040648334,871,INSD
0.00112405,0.006977674,0.02841444,0.9581688,0.004017731,4.95E-07,0.001296737,874,INSD
0.000584819,0.024437886,0.013187728,0.952921,0.006585731,1.98E-06,0.002280896,875,INSD
0.000436802,0.0652507,0.00824517,0.91036266,0.012343134,5.86E-06,0.003355548,876,INSD
0.00078902,0.001963188,0.43411142,0.56148195,0.001363069,2.27E-08,0.000291389,877,INSD
0.008990875,0.02471666,0.028226975,0.88283324,0.022334881,3.90E-05,0.03285845,882,INSD
0.000740287,0.011571612,0.019334933,0.9624695,0.004355005,8.28E-07,0.001527805,887,INSD
0.010743007,0.13321654,0.00300761,0.15787837,0.5414436,0.008155653,0.1455552,889,PHYS
0.00743892,0.011468483,0.03962914,0.9183041,0.010678196,6.60E-06,0.012474579,893,INSD
0.000902635,0.12300686,0.007755234,0.8261587,0.03180115,3.64E-05,0.010338996,895,INSD
0.006654747,0.023848023,0.027786354,0.89658546,0.021500507,2.81E-05,0.023596775,896,INSD
0.00039681,0.02648272,0.011794983,0.9540433,0.005769604,1.28E-06,0.001511346,901,INSD
0.000481619,0.04369707,0.009982568,0.93227595,0.011253145,3.95E-06,0.002305689,902,INSD
0.003099022,0.031808216,0.019217476,0.9104451,0.021598475,2.28E-05,0.013809015,903,INSD
0.0331809,0.01621953,0.048483163,0.82808614,0.02398387,5.51E-05,0.04999129,904,INSD
5.13E-08,0.979424,2.24E-07,0.001062341,0.019326175,0.000134088,5.31E-05,905,DISC
0.008044131,0.01088277,0.043820824,0.9117095,0.012742737,6.71E-06,0.012793355,906,INSD
0.019308964,0.074251026,0.015282782,0.5555089,0.1467639,0.001141007,0.18774343,908,INSD
1.81E-05,0.016343355,0.006191618,0.97621775,0.001191655,2.43E-08,3.75E-05,910,INSD
0.007917492,0.01811741,0.033085503,0.9021508,0.017492652,1.83E-05,0.021217845,912,INSD
0.001861145,0.007382905,0.032829013,0.9502956,0.005382479,8.61E-07,0.002247907,913,INSD
0.00387055,0.017059479,0.027837232,0.9266144,0.013846117,8.66E-06,0.010763512,918,INSD
0.003193897,0.01371921,0.029397363,0.93558586,0.011617217,4.91E-06,0.006481522,919,INSD
0.003705657,0.004675997,0.0633923,0.9213384,0.004789742,3.79E-07,0.002097573,924,INSD
0.000275211,0.006593891,0.026761873,0.96333927,0.00276943,1.33E-07,0.00026021,926,INSD
0.002454524,0.009328582,0.032252602,0.9450515,0.007092789,1.72E-06,0.003818327,927,INSD
0.034974635,0.023824658,0.038614932,0.7674275,0.045613557,0.000165051,0.089379646,929,INSD
0.8626437,0.002569228,0.040927418,0.061758656,0.00345661,8.45E-05,0.028559983,931,CARD
0.000212701,0.000172629,0.93032193,0.06912191,0.000128039,7.16E-10,4.29E-05,933,HACK
0.001427407,0.012763887,0.022942865,0.95323074,0.006317142,1.91E-06,0.003316138,935,INSD
0.002043056,0.024458302,0.020096561,0.9335437,0.011468752,6.93E-06,0.008382717,937,INSD
0.02928917,0.008396306,0.092594095,0.84166294,0.011845236,5.49E-06,0.016206782,939,INSD
2.32E-05,0.56025743,9.68E-06,0.00532889,0.4245597,0.007387027,0.002434114,944,DISC
0.005307393,0.015872898,0.03117138,0.9216378,0.012590598,9.41E-06,0.013410479,946,INSD
0.00165072,0.004381587,0.06648589,0.9230058,0.003577713,1.82E-07,0.000898033,948,INSD
0.002067855,0.0037001,0.09792339,0.8922657,0.002993889,1.28E-07,0.001048971,949,INSD
0.001377284,0.017749652,0.020033551,0.9490087,0.00738326,2.79E-06,0.004444817,951,INSD
0.020660257,0.000445124,0.91110176,0.0650123,0.001330022,5.85E-08,0.001450519,952,HACK
0.000562553,0.004713764,0.038904175,0.9527362,0.002641252,1.43E-07,0.000441841,953,INSD
0.004817322,0.010255908,0.037947025,0.92936134,0.008960431,3.54E-06,0.008654343,954,INSD
0.007387773,0.018450866,0.03233935,0.9021415,0.0177308,1.77E-05,0.021931987,957,INSD
0.000481742,0.000234453,0.91888994,0.08008607,0.00022301,1.67E-09,8.48E-05,959,HACK
0.000598912,0.003574601,0.13685861,0.85667825,0.001941382,5.68E-08,0.000348216,960,INSD
0.00031794,0.22020477,5.50E-05,0.010254514,0.7397971,0.017389659,0.011981073,965,PHYS
0.003854624,0.021152906,0.02513973,0.92069066,0.015900448,1.33E-05,0.013248346,969,INSD
0.004530169,0.071787685,0.015258888,0.8216735,0.051096335,0.000107141,0.03554623,974,INSD
0.031310644,0.014612431,0.059970327,0.8453769,0.020661492,2.86E-05,0.028039599,977,INSD
0.023140645,0.002696211,0.4433021,0.5215445,0.004922486,2.67E-07,0.004393751,978,INSD
6.31E-05,0.34569773,1.67E-05,0.00553182,0.63332903,0.012009164,0.003352389,980,PHYS
0.006382138,0.017486861,0.03158369,0.9122056,0.015864423,1.41E-05,0.01646333,981,INSD
0.004136994,0.005096444,0.06738197,0.9157207,0.005506539,4.38E-07,0.002156976,985,INSD
0.000642988,0.109265365,0.00728261,0.84808266,0.029010644,2.34E-05,0.00569234,989,INSD
0.000647545,0.011186535,0.018607516,0.96442056,0.003712459,6.38E-07,0.001424757,996,INSD
0.009088841,0.021634055,0.030543488,0.8935201,0.020769762,3.09E-05,0.024412915,997,INSD
0.001175685,0.006475928,0.02976591,0.9572814,0.004096583,4.57E-07,0.001204004,999,INSD
0.006508032,0.018515298,0.031368896,0.9092707,0.016860984,1.62E-05,0.017459957,1000,INSD
0.000760007,0.025703695,0.014164718,0.94820625,0.008332084,3.01E-06,0.002830201,1003,INSD
0.06049474,0.020723157,0.044667985,0.7588797,0.030880746,0.000172719,0.08418094,1005,INSD
1.38E-08,0.991088,1.97E-07,0.001372387,0.007498338,2.74E-05,1.37E-05,1006,DISC
0.001050764,0.00555351,0.030727407,0.9582647,0.003468366,3.06E-07,0.000934981,1009,INSD
0.007900072,0.028553406,0.025770543,0.87420154,0.028377399,4.95E-05,0.035147555,1012,INSD
6.34E-05,0.047043126,0.005224861,0.9427015,0.004698018,4.33E-07,0.000268745,1014,INSD
0.009765171,0.022963904,0.030499613,0.88292134,0.023474135,3.74E-05,0.030338403,1021,INSD
0.045825038,0.022481011,0.0395729,0.75546414,0.035249293,0.000177755,0.10122989,1022,INSD
0.004966859,0.00878526,0.042371295,0.92701954,0.010126827,2.94E-06,0.006727316,1023,INSD
0.021588389,0.041365225,0.02526012,0.7645213,0.05395694,0.000316247,0.09299186,1024,INSD
0.00118619,0.002838844,0.22334796,0.77001643,0.00212689,5.20E-08,0.000483693,1025,INSD
0.01668405,0.015426781,0.04298964,0.8745082,0.02057633,2.75E-05,0.02978752,1028,INSD
0.01573639,0.010676804,0.05619442,0.88774997,0.013151287,9.00E-06,0.01648213,1029,INSD
0.5375161,0.007161685,0.111274876,0.2757748,0.014617391,7.30E-05,0.053582076,1030,CARD
0.004180511,0.023254447,0.024480319,0.91378266,0.021171235,1.92E-05,0.013111671,1031,INSD
0.001337069,0.003235879,0.2113353,0.7809998,0.002520444,7.35E-08,0.000571531,1032,INSD
0.03977028,0.010367675,0.08458125,0.8250899,0.01508692,1.27E-05,0.025091264,1046,INSD
0.011539849,0.020953357,0.034167714,0.873351,0.030105326,4.01E-05,0.029842647,1050,INSD
0.009077971,0.031019304,0.025131743,0.86740035,0.028155511,6.57E-05,0.03914946,1051,INSD
0.000611146,0.000131523,0.9623882,0.03662949,0.000155155,1.35E-09,8.45E-05,1053,HACK
0.8928582,0.000569603,0.06347707,0.030451413,0.001356835,5.71E-06,0.011281055,1059,CARD
0.001278419,0.017669315,0.018802248,0.95011985,0.008496821,3.25E-06,0.003630112,1060,INSD
0.017930476,0.10122645,0.00982397,0.4030893,0.29605937,0.002602888,0.16926758,1067,INSD
0.001133141,0.013799189,0.020114891,0.95496625,0.007779352,1.97E-06,0.002205264,1070,INSD
0.001189302,0.000518087,0.8391616,0.15834653,0.000566661,6.21E-09,0.000217828,1071,HACK
0.002493717,0.022860162,0.021494804,0.93097675,0.012207647,8.67E-06,0.009958252,1075,INSD
0.001189099,0.010674523,0.023294354,0.95752263,0.00479771,1.10E-06,0.002520497,1076,INSD
0.01994311,0.058621764,0.019167121,0.6338781,0.14085236,0.000727918,0.12680954,1081,INSD
0.014296422,0.095244475,0.013235421,0.5677701,0.16116792,0.001109021,0.14717655,1083,INSD
0.001437749,0.01224358,0.02326768,0.9537552,0.005840645,1.71E-06,0.003453432,1084,INSD
0.001118179,0.164369,0.000182696,0.02201505,0.7560659,0.028074363,0.028174857,1087,PHYS
0.004136737,0.017535716,0.0284103,0.92384714,0.013116223,9.18E-06,0.012944636,1088,INSD
0.001257359,0.007696103,0.027948009,0.95698524,0.004453849,6.53E-07,0.001658826,1090,INSD
0.002359315,0.015328898,0.025006324,0.94161165,0.009286679,4.30E-06,0.006402836,1091,INSD
0.00010986,0.061577618,0.005737497,0.9231648,0.008949715,1.17E-06,0.000459518,1093,INSD
0.000753273,0.004133118,0.15939455,0.832341,0.002948393,1.06E-07,0.00042952,1094,INSD
8.07E-07,0.91742676,8.63E-07,0.001652314,0.07894139,0.001467485,0.000510457,1095,DISC
0.002919079,0.018731153,0.02411289,0.93252814,0.011994756,7.80E-06,0.009706143,1104,INSD
0.010547074,0.022934828,0.03245098,0.8666644,0.02996709,4.22E-05,0.03739338,1107,INSD
0.002872832,0.01083628,0.031705674,0.94089967,0.008565297,2.66E-06,0.005117576,1109,INSD
0.002137155,0.002558954,0.3878526,0.6044429,0.002310172,5.83E-08,0.000698178,1110,INSD
0.020513572,0.09643444,0.006942841,0.2790099,0.29988983,0.00488856,0.29232085,1113,PHYS
0.022866627,0.024814999,0.033850174,0.82495,0.030548984,0.000101836,0.062867336,1114,INSD
0.000191111,0.004582257,0.026899027,0.9668746,0.001263191,4.12E-08,0.000189726,1115,INSD
0.004823125,0.004435576,0.17391936,0.8098503,0.005123053,2.66E-07,0.001848342,1122,INSD
0.000706878,0.008536879,0.021661881,0.9645221,0.003470176,4.75E-07,0.001101696,1124,INSD
0.83188134,0.000365457,0.13126555,0.026112054,0.001042052,1.83E-06,0.00933175,1126,CARD
0.000588515,0.19848534,0.000107375,0.015473207,0.7521909,0.01630955,0.016845163,1127,PHYS
0.001400387,0.018059865,0.0201673,0.94806576,0.008160936,2.98E-06,0.004142772,1130,INSD
0.002781088,0.03039245,0.019742772,0.91693676,0.01736357,1.57E-05,0.012767586,1136,INSD
0.000202392,0.005475314,0.02237333,0.9699541,0.001802769,7.00E-08,0.000192042,1138,INSD
0.004786398,0.013161371,0.032721907,0.9302846,0.008993482,5.60E-06,0.010046575,1139,INSD
0.025851093,0.004706392,0.15951052,0.7968478,0.006006069,7.78E-07,0.007077277,1140,INSD
0.003698222,0.012107422,0.033083893,0.933605,0.009759846,4.00E-06,0.0077415,1143,INSD
0.003556095,0.021734603,0.024102364,0.92241776,0.015458943,1.30E-05,0.012717326,1145,INSD
0.01792526,0.019467102,0.03885904,0.8604901,0.026236314,4.91E-05,0.036973037,1147,INSD
0.004473369,0.013065785,0.032660816,0.9303563,0.010034661,5.43E-06,0.009403585,1148,INSD
0.008618184,0.011268567,0.044204224,0.91063374,0.013070064,7.55E-06,0.012197666,1150,INSD
0.005548503,0.006859683,0.058680218,0.916118,0.00837739,1.30E-06,0.00441489,1156,INSD
0.40835688,0.013442545,0.050083626,0.3202753,0.025976846,0.000532262,0.18133259,1158,CARD
0.002421315,0.012404132,0.028225899,0.94357836,0.008200116,2.91E-06,0.005167346,1159,INSD
0.000160423,0.48665497,0.000196568,0.05550869,0.45168477,0.001791069,0.004003468,1161,DISC
0.000601702,0.005428762,0.025161674,0.9658591,0.002333832,1.69E-07,0.000614809,1162,INSD
0.013449961,0.028336061,0.028534576,0.85354346,0.02740665,7.73E-05,0.048652064,1164,INSD
0.011814644,0.006449875,0.092633486,0.8772081,0.005858718,1.06E-06,0.006034067,1165,INSD
0.000897936,0.0871952,0.008928611,0.86758757,0.02851907,2.33E-05,0.006848262,1171,INSD
0.001167576,0.017864827,0.018833812,0.9512324,0.007392248,2.55E-06,0.003506592,1172,INSD
0.002210724,0.010913997,0.028873123,0.946456,0.007533858,2.14E-06,0.00401011,1178,INSD
0.000426544,0.023217749,0.012540774,0.95533645,0.007402158,1.35E-06,0.001074887,1180,INSD
0.002232744,0.010896034,0.02957354,0.94591564,0.0074046,2.13E-06,0.00397532,1181,INSD
0.002251969,0.011308936,0.028402967,0.94591224,0.007915827,2.35E-06,0.004205694,1184,INSD
0.001493459,0.011803931,0.024252022,0.9531218,0.006152452,1.71E-06,0.003174545,1185,INSD
2.96E-05,1.77E-07,0.99993753,3.09E-05,6.32E-07,9.55E-13,1.20E-06,1186,HACK
0.007350014,0.012197088,0.03970685,0.91419435,0.013792744,7.94E-06,0.012751063,1189,INSD
0.000393687,0.006821529,0.01923317,0.9706542,0.002422913,1.89E-07,0.000474444,1191,INSD
2.83E-09,0.9951708,3.62E-08,0.000427695,0.004376687,1.82E-05,6.72E-06,1192,DISC
0.000476992,0.010026533,0.017765116,0.9675913,0.003312147,4.06E-07,0.000827533,1194,INSD
0.001751866,0.036891814,0.015671454,0.92050815,0.015235773,1.21E-05,0.00992882,1195,INSD
0.001200614,0.005860204,0.03154301,0.9565363,0.00370151,3.74E-07,0.001157943,1197,INSD
0.001306181,0.00696532,0.02989105,0.9558374,0.004588999,5.81E-07,0.00141054,1203,INSD
0.000159319,0.03371776,0.008115115,0.95316154,0.004087151,6.20E-07,0.000758514,1205,INSD
8.00E-06,6.98E-08,0.99997425,1.71E-05,2.26E-07,1.50E-13,3.10E-07,1207,HACK
0.014049142,0.025856854,0.032528594,0.83852947,0.03485241,7.15E-05,0.054111995,1210,INSD
0.009897002,0.034616057,0.024972495,0.83722186,0.040587887,9.79E-05,0.052606754,1211,INSD
2.89E-05,0.03863135,0.00442253,0.95439184,0.002406708,1.27E-07,0.000118449,1212,INSD
0.033265084,0.022428684,0.038395032,0.79008245,0.03330817,0.000123682,0.08239689,1213,INSD
